book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards
1083365.The_Accidental_Tourist,1083365,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1180844475i/1083365.jpg,The Accidental Tourist,,"['Baltimore, Maryland', 'London, England']","['Macon Leary', 'Muriel Pritchett', 'Sarah Leary']",English,1985,https://www.goodreads.com/author/show/457.Anne_Tyler,Anne Tyler,342,Mass Market Paperback,"['Fiction', 'Contemporary', 'Romance', 'Literary Fiction', 'Novels', 'Adult Fiction', 'Literature']","2,062",39.6k,106644,3157,3.9,"{'5 Stars': 31677, '4 Stars': 41742, '3 Stars': 25658, '2 Stars': 5843, '1 Star': 1724}","['Pulitzer Prize Nominee for Fiction (1986)', 'Ambassador Book Award for Fiction (1986)', 'Los Angeles Times Book Prize Nominee for Fiction (1985)', 'National Book Critics Circle Award for Fiction (1985)']"
10849572-the-bronze-horseman,10849572,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1620327076i/10849572.jpg,The Bronze Horseman,['The Bronze Horseman'],"['Leningrad, USSR', 'Russia', 'Eastern Europe', 'St. Petersburg']","['Tatiana Metanova', 'Alexander Belov']",English,2000,https://www.goodreads.com/author/show/47499.Paullina_Simons,Paullina Simons,656,Kindle Edition,"['Historical Fiction', 'Romance', 'Historical', 'Historical Romance', 'Fiction', 'War', 'Russia']","5,664",111k,90641,9576,4.29,"{'5 Stars': 52068, '4 Stars': 21965, '3 Stars': 10144, '2 Stars': 4160, '1 Star': 2304}",[]
10872085-only-time-will-tell,10872085,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442866312i/10872085.jpg,Only Time Will Tell,['The Clifton Chronicles'],"['Bristol, England']","['Harry Clifton', 'Maisie Clifton', 'Giles Barrington', 'Old Jack Tar', 'Hugo Barrington']",English,2011,https://www.goodreads.com/author/show/4820.Jeffrey_Archer,Jeffrey Archer,400,Hardcover,"['Fiction', 'Historical Fiction', 'Audiobook', 'Historical', 'Mystery', 'Thriller', 'Drama']","8,030",45.1k,92875,6566,4.11,"{'5 Stars': 34378, '4 Stars': 39244, '3 Stars': 15102, '2 Stars': 2935, '1 Star': 1216}",['Goodreads Choice Award Nominee for Historical Fiction (2011)']
10882.Hell_s_Angels,10882,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1166334569i/10882.jpg,Hell's Angels,,['California'],['Hunter S. Thompson'],French,1966,https://www.goodreads.com/author/show/5237.Hunter_S_Thompson,Hunter S. Thompson,295,Paperback,"['Nonfiction', 'History', 'Journalism', 'Memoir', 'Biography', 'Crime', 'True Crime']","3,178",36.1k,52341,2111,3.98,"{'5 Stars': 16028, '4 Stars': 22269, '3 Stars': 11550, '2 Stars': 2076, '1 Star': 418}",[]
108942.Bad_Luck_and_Trouble,108942,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441133915i/108942.jpg,Bad Luck and Trouble,"['Jack Reacher', 'Jack Reacher Chronological Order']","['Las Vegas, Nevada', 'Los Angeles, California']","['Frances Neagley', ""David O'Donnell"", 'Karla Dixon', 'Curtis Mauney', 'Allen Lamaison', 'Azhari Mahmoud', 'Jack Reacher']",English,2007,https://www.goodreads.com/author/show/5091.Lee_Child,Lee Child,378,Hardcover,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Audiobook', 'Suspense']","7,825",44.4k,98651,4206,4.22,"{'5 Stars': 41101, '4 Stars': 41003, '3 Stars': 14283, '2 Stars': 1736, '1 Star': 528}","['Anthony Award Nominee for Best Novel (2008)', 'Theakston Old Peculier Crime Novel of the Year Nominee (2009)']"
10916.The_Pact,10916,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410754561i/10916.jpg,The Pact,,,"['Chris Harte', 'Emily Gold', 'Melanie Gold', 'Jordan McAfee']",English,1998,https://www.goodreads.com/author/show/7128.Jodi_Picoult,Jodi Picoult,512,Mass Market Paperback,"['Fiction', 'Romance', 'Contemporary', 'Chick Lit', 'Drama', 'Mystery', 'Adult Fiction']","6,912",105k,319157,12111,4.03,"{'5 Stars': 117888, '4 Stars': 117189, '3 Stars': 64536, '2 Stars': 14741, '1 Star': 4803}",[]
10917.My_Sister_s_Keeper,10917,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1369504683i/10917.jpg,My Sister's Keeper,,"['The United States of America', 'Providence, Rhode Island', 'Rhode Island']","['Anna Fitzgerald', 'Sara Fitzgerald', 'Kate Fitzgerald', 'Brian Fitzgerald', 'Jesse Fitzgerald', 'Campbell Alexander', 'Julia Romana']",English,2004,https://www.goodreads.com/author/show/7128.Jodi_Picoult,Jodi Picoult,423,Paperback,"['Fiction', 'Chick Lit', 'Young Adult', 'Drama', 'Adult', 'Adult Fiction', 'Realistic Fiction']","9,372",348k,1252833,39019,4.1,"{'5 Stars': 519866, '4 Stars': 441951, '3 Stars': 214881, '2 Stars': 54139, '1 Star': 21996}","['Audie Award for Multi-Voiced Performance (2005)', ""Pennsylvania Young Readers' Choice Award for Young Adults (2007)"", 'ALA Alex Award (2005)', 'Lincoln Award (2006)', 'Green Mountain Book Award (2007)', 'Gateway Readers Award Nominee (2007)']"
10920.Cold_Mountain,10920,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442416348i/10920.jpg,Cold Mountain,,"['The United States of America', 'North Carolina', 'Virginia']","['William ""W. P."" Inman', 'Ada Monroe', 'Ruby Thewes']",English,1997,https://www.goodreads.com/author/show/7130.Charles_Frazier,Charles Frazier,449,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Civil War', 'War', 'Classics']","3,207",108k,246642,6838,3.89,"{'5 Stars': 80427, '4 Stars': 88636, '3 Stars': 53978, '2 Stars': 16527, '1 Star': 7074}","['National Book Award for Fiction (1997)', 'American Booksellers Book Of The Year  Award for Adult Trade (1998)', 'Exclusive Books Boeke Prize (1998)', 'Sue Kaufman Prize for First Fiction (1998)', 'Chicago Tribune Heartland Prize for Fiction (1997)', 'National Book Critics Circle Award Nominee for Fiction (1997)', 'Language Learner Literature Award for Adolescents and Adults--Advanced (2005)', 'Weatherford Award (1997)', 'Lillian Smith Book Award (1997)', 'Thomas Wolfe Memorial Literary Award (1997)']"
1095060.Faust_Der_Trag_die_zweiter_Teil,1095060,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1180929579i/1095060.jpg,Faust. Der Tragodie zweiter Teil,['Goethes Faust'],,,German,1832,https://www.goodreads.com/author/show/285217.Johann_Wolfgang_von_Goethe,Johann Wolfgang von Goethe,254,Paperback,"['Classics', 'Fiction', 'Plays', 'Poetry', 'German Literature', 'Drama', 'Literature']",438,"9,392",7783,407,3.66,"{'5 Stars': 2274, '4 Stars': 2186, '3 Stars': 2087, '2 Stars': 906, '1 Star': 330}",['PEN Translation Prize Nominee for David Constantine (2010)']
10956.The_Virgin_Suicides,10956,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319032910i/10956.jpg,The Virgin Suicides,,['Michigan'],"['Cecilia Lisbon', 'Lux Lisbon', 'Mary Lisbon', 'Therese Lisbon', 'Bonnie Lisbon']",English,1993,https://www.goodreads.com/author/show/1467.Jeffrey_Eugenides,Jeffrey Eugenides,250,Paperback,"['Fiction', 'Young Adult', 'Literary Fiction', 'Coming Of Age', 'Mental Health', 'Contemporary', 'Novels']",18.2k,427k,378823,28008,3.79,"{'5 Stars': 103461, '4 Stars': 140410, '3 Stars': 95804, '2 Stars': 29662, '1 Star': 9486}",[]
10975.The_Sound_and_the_Fury,10975,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1433089995i/10975.jpg,The Sound and the Fury,,"['Yoknapatawpha County, Mississippi', 'Jefferson, Mississippi', 'Mississippi', 'The United States of America']","['Dilsey Gibson', 'Quentin Compson III', 'Jason Compson IV', 'Caroline Bascomb Compson', 'Candace ""Caddy"" Compson', 'Benjamin ""Benjy"" Compson', 'Miss Quentin Compson', 'Luster', 'Jason Compson III']",English,1929,https://www.goodreads.com/author/show/3535.William_Faulkner,William Faulkner,366,Paperback,"['Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', '20th Century']","8,875",250k,188998,10137,3.86,"{'5 Stars': 68839, '4 Stars': 58022, '3 Stars': 37452, '2 Stars': 15567, '1 Star': 9118}",[]
10979.Light_in_August,10979,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355360091i/10979.jpg,Light in August,,,,,1932,https://www.goodreads.com/author/show/3535.William_Faulkner,William Faulkner,507,Paperback,"['Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern']",,,64300,3493,3.94,"{'5 Stars': 22634, '4 Stars': 22978, '3 Stars': 12808, '2 Stars': 4045, '1 Star': 1835}",[]
1098326.Irrungen_Wirrungen,1098326,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1180964468i/1098326.jpg,"Irrungen, Wirrungen",,"['Berlin', 'Germany']","['Lene Nimptsch', 'Botho von Rienacker', 'Frau Nimptsch', 'Frau Dorr', 'Kathe von Sellenthin', 'Gideon Franke', 'Uncle Kurt Anton Osten', 'Lieutenant von Wedell']",German,1887,https://www.goodreads.com/author/show/68613.Theodor_Fontane,Theodor Fontane,189,Paperback,"['Classics', 'German Literature', 'Fiction', 'School', '19th Century', 'Germany', 'Romance']",67,"1,617",3580,181,3.25,"{'5 Stars': 537, '4 Stars': 1008, '3 Stars': 1116, '2 Stars': 648, '1 Star': 271}",[]
1099648.Macunaima,1099648,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1403407270i/1099648.jpg,Macunaima,,['Sao Paulo'],"['Venceslau Pietro Pietra', 'Macunaima']",English,1928,https://www.goodreads.com/author/show/292054.M_rio_de_Andrade,Mario de Andrade,168,Hardcover,"['Fiction', 'Classics', 'Brazil', 'Fantasy', 'Romance', 'Magical Realism', 'Literature']",343,"5,632",5432,365,3.59,"{'5 Stars': 1441, '4 Stars': 1584, '3 Stars': 1454, '2 Stars': 621, '1 Star': 332}",['Premio Jabuti for Melhor Livro de Arte (1979)']
11.The_Hitchhiker_s_Guide_to_the_Galaxy,11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1531891848i/11.jpg,The Hitchhiker's Guide to the Galaxy,,,,,1979,https://www.goodreads.com/author/show/4.Douglas_Adams,Douglas Adams,216,Mass Market Paperback,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Audiobook', 'Science Fiction Fantasy']",,,1933350,50747,4.23,"{'5 Stars': 977279, '4 Stars': 570937, '3 Stars': 268535, '2 Stars': 76926, '1 Star': 39673}",[]
11012.Dubliners,11012,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1334138184i/11012.jpg,Dubliners,,"['Ireland', 'Dublin']","['Maria', 'Bantam Lyons', 'John Corley', 'Fr. Flynn', 'Jimmy Doyle', 'Matthew Lenehan', 'Mrs. Mooney', 'Polly Mooney', 'Mr. Doran', 'Little Chandler', 'Ignatius Gallaher', 'Farrington', 'Tom Farrington', 'Joe Donnelly', 'Mr. Duffy', 'Mrs. Sinico', 'Charles Stewart Parnell', 'Mrs. Kearney', 'Kathleen Kearney', 'Mr. Kernan', 'Gabriel Conroy']",English,1914,https://www.goodreads.com/author/show/5144.James_Joyce,James Joyce,352,Paperback,"['Classics', 'Fiction', 'Short Stories', 'Ireland', 'Literature', 'Irish Literature', '20th Century']",14.9k,137k,165813,10037,3.84,"{'5 Stars': 48306, '4 Stars': 60942, '3 Stars': 41478, '2 Stars': 11554, '1 Star': 3533}",['Premio Euskadi de Literatura for Traduccion (2000)']
11013.Finnegans_Wake,11013,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1336408055i/11013.jpg,Finnegans Wake,,"['Ireland', 'Dublin']",,English,1939,https://www.goodreads.com/author/show/5144.James_Joyce,James Joyce,628,Paperback,"['Fiction', 'Classics', 'Literature', 'Ireland', 'Irish Literature', 'Novels', 'Literary Fiction']","2,330",62.3k,13284,1305,3.68,"{'5 Stars': 4514, '4 Stars': 3537, '3 Stars': 2860, '2 Stars': 1172, '1 Star': 1201}",['Premio Jabuti for Traducao (2023)']
11033808-the-crime-of-sylvestre-bonnard,11033808,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347757785i/11033808.jpg,The Crime of Sylvestre Bonnard,,,,English,1881,https://www.goodreads.com/author/show/48535.Anatole_France,Anatole France,270,ebook,"['Fiction', 'Classics', 'France', 'French Literature', 'Mystery', 'Literature', 'Novels']",50,"1,216",725,81,3.68,"{'5 Stars': 152, '4 Stars': 276, '3 Stars': 222, '2 Stars': 62, '1 Star': 13}",[]
11041.Delta_of_Venus,11041,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388793271i/11041.jpg,Delta of Venus,,,,,1977,https://www.goodreads.com/author/show/7190.Ana_s_Nin,Anais Nin,271,Hardcover,"['Fiction', 'Erotica', 'Short Stories', 'Classics', 'Romance', 'France', 'Sexuality']",,,24076,2017,3.61,"{'5 Stars': 5190, '4 Stars': 8478, '3 Stars': 7182, '2 Stars': 2310, '1 Star': 916}",[]
111222.The_Life_of_Elizabeth_I,111222,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1519093288i/111222.jpg,The Life of Elizabeth I,,,['Elizabeth I of England'],English,1998,https://www.goodreads.com/author/show/6583.Alison_Weir,Alison Weir,532,Paperback,"['History', 'Biography', 'Nonfiction', 'Tudor Period', 'Historical', 'British Literature', 'Biography Memoir']","1,151",56.7k,32494,831,4.03,"{'5 Stars': 12217, '4 Stars': 12227, '3 Stars': 5821, '2 Stars': 1344, '1 Star': 885}",[]
11127.The_Chronicles_of_Narnia,11127,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1661032875i/11127.jpg,The Chronicles of Narnia,"['The Chronicles of Narnia (Publication Order)', 'The Chronicles of Narnia (Chronological Order)']","['London, England']","['Polly', 'Aslan', 'Lucy Pevensie', 'Edmund Pevensie', 'Eustace Scrubb', 'Prince Caspian', 'Jill Pole', 'Prince Rilian', 'Puddleglum', 'Trumpkin', 'Jewel', 'Aravis', 'Mr. Tumnus', 'Puzzle', 'King Tirian', 'Digory Kirke', 'Peter Pevensie', 'Susan Pevensie', 'Reepicheep', 'Jadis', 'Bacchus (god)', 'Mr. & Mrs. Beaver', 'Andrew Kirke', 'Shasta', 'Silenus', 'Nikabrik', 'King Miraz', 'Dr. Cornelius', 'Trufflehunter', 'Shift']",English,1956,https://www.goodreads.com/author/show/1069006.C_S_Lewis,C.S. Lewis,767,Paperback,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Christian', 'Middle Grade']",18.8k,319k,683910,13120,4.28,"{'5 Stars': 344600, '4 Stars': 218073, '3 Stars': 95150, '2 Stars': 19394, '1 Star': 6693}",[]
11142576-paris-spleen,11142576,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1303099557i/11142576.jpg,Paris Spleen: Little Poems in Prose,,,,English,1857,https://www.goodreads.com/author/show/13847.Charles_Baudelaire,Charles Baudelaire,124,ebook,"['Poetry', 'Classics', 'France', 'French Literature', 'Fiction', 'Literature', '19th Century']",752,14k,14883,744,4.24,"{'5 Stars': 7107, '4 Stars': 5053, '3 Stars': 2109, '2 Stars': 458, '1 Star': 156}",[]
111734.The_Iceman_Cometh,111734,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327871756i/111734.jpg,The Iceman Cometh,,"['Greenwich Village, New York City, New York']","['Cora', 'Pearl', 'Harry Hope', 'Ed Mosher', 'Pat McGloin', 'Willie Oban', 'Joe Mott', 'Piet Wetjoen (The General)', 'Cecil Lewis (The Captain)', 'James Cameron (Jimmy Tomorrow)', 'Hugo Kalmar', 'Larry Slade', 'Rocky Pioggi', 'Don Parritt', 'Margie', 'Chuck Morello', 'Theodore Hickman (Hickey)', 'Moran', 'Lieb']",English,1946,https://www.goodreads.com/author/show/7680.Eugene_O_Neill,Eugene O'Neill,236,Paperback,"['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'American', 'Literature']",233,"9,577",9965,340,3.9,"{'5 Stars': 3332, '4 Stars': 3570, '3 Stars': 2122, '2 Stars': 642, '1 Star': 299}","[""New York Drama Critics' Circle Award Nominee for Best American Play (1947)""]"
1118206.Fortunata_and_Jacinta,1118206,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1365411543i/1118206.jpg,Fortunata and Jacinta,,['Madrid'],,English,1887,https://www.goodreads.com/author/show/25574.Benito_P_rez_Gald_s,Benito Perez Galdos,818,Paperback,"['Fiction', 'Spanish Literature', 'Spain', '19th Century', 'Literature', 'Classics', 'Historical Fiction']",546,"6,391",2625,267,4.25,"{'5 Stars': 1356, '4 Stars': 765, '3 Stars': 358, '2 Stars': 105, '1 Star': 41}",[]
1118481.Solaris,1118481,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1181144752i/1118481.jpg,Solaris,,['Solaris (Planet)'],"['Kris Kelvin', 'Sartorius', 'Gibarian', 'Snaut (Snow)', 'Harey (Rheya)']",English,1961,https://www.goodreads.com/author/show/10991.Stanis_aw_Lem,Stanislaw Lem,214,Paperback,"['Science Fiction', 'Fiction', 'Classics', 'Polish Literature', 'Philosophy', 'Audiobook', 'Science Fiction Fantasy']","4,719",129k,119178,8233,3.99,"{'5 Stars': 42207, '4 Stars': 44077, '3 Stars': 24383, '2 Stars': 6684, '1 Star': 1827}",[]
112110.Lyrical_Ballads,112110,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1547118866i/112110.jpg,Lyrical Ballads,,,,English,1798,https://www.goodreads.com/author/show/64845.William_Wordsworth,William Wordsworth,118,Paperback,"['Poetry', 'Classics', 'Romanticism', '18th Century', 'Literature', 'Fiction', 'British Literature']",421,12.5k,12754,350,3.95,"{'5 Stars': 4399, '4 Stars': 4433, '3 Stars': 2957, '2 Stars': 776, '1 Star': 189}",[]
112136.The_Major_Works,112136,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387701184i/112136.jpg,The Major Works,,,,English,1805,https://www.goodreads.com/author/show/64845.William_Wordsworth,William Wordsworth,784,Paperback,"['Poetry', 'Classics', 'Fiction', 'Literature', 'British Literature', 'Romanticism', '19th Century']",58,"4,594",7026,69,4.04,"{'5 Stars': 2791, '4 Stars': 2322, '3 Stars': 1429, '2 Stars': 369, '1 Star': 115}",[]
112200.Selected_Poems,112200,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1260829838i/112200.jpg,Selected Poems,,,,English,1890,https://www.goodreads.com/author/show/7440.Emily_Dickinson,Emily Dickinson,256,Hardcover,"['Poetry', 'Classics', '19th Century', 'Nonfiction', 'Literature', 'American', 'Classic Literature']","1,608",31.5k,29219,1286,4.18,"{'5 Stars': 13414, '4 Stars': 9495, '3 Stars': 4903, '2 Stars': 1018, '1 Star': 389}",[]
112204.The_Complete_Poems_of_Emily_Dickinson,112204,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1549999503i/112204.jpg,The Complete Poems of Emily Dickinson,,,,English,1890,https://www.goodreads.com/author/show/7440.Emily_Dickinson,Emily Dickinson,716,Paperback,"['Poetry', 'Classics', 'Fiction', 'Literature', '19th Century', 'American', 'Classic Literature']","4,961",183k,103222,1716,4.28,"{'5 Stars': 54212, '4 Stars': 30504, '3 Stars': 13610, '2 Stars': 3191, '1 Star': 1705}",[]
11229.The_Sea_the_Sea,11229,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1302898449i/11229.jpg,"The Sea, the Sea",,['England'],"['Charles Arrowby', 'Mary Hartley Fitch']",English,1978,https://www.goodreads.com/author/show/7287.Iris_Murdoch,Iris Murdoch,528,Paperback,"['Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Novels', 'British Literature', 'Philosophy']","2,034",50.3k,23516,2354,3.96,"{'5 Stars': 8080, '4 Stars': 8756, '3 Stars': 4770, '2 Stars': 1381, '1 Star': 529}",['Booker Prize (1978)']
11235712-cinder,11235712,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1470056948i/11235712.jpg,Cinder,"['The Lunar Chronicles', 'The Lunar Chronicles Split-Volume Edition']","['New Beijing, Eastern Commonwealth']","['Linh Cinder', 'Queen Levana', 'Iko', 'Crescent Moon ""Cress"" Darnel', 'Dr. Dmitri Erland', 'Sybil Mira', 'Linh Adri', 'Linh Peony', 'Linh Pearl', 'Emperor Kai']",English,2012,https://www.goodreads.com/author/show/4684322.Marissa_Meyer,Marissa Meyer,390,Hardcover,"['Fantasy', 'Young Adult', 'Science Fiction', 'Romance', 'Retellings', 'Fiction', 'Dystopia']",19.8k,973k,974133,73165,4.13,"{'5 Stars': 427937, '4 Stars': 329846, '3 Stars': 152135, '2 Stars': 41080, '1 Star': 23135}","['Golden Duck Award for Young Adult (Hal Clement Award) (2013)', 'Kalbacher Klapperschlange for Altersgruppe 7. - 9. Klasse (2015)', ""Grand Prix de l'Imaginaire Nominee for Roman jeunesse etranger (2014)"", ""Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2014)"", 'Rhode Island Teen Book Award Nominee (2014)', 'California Young Readers Medal for Young Adult (2016)', 'Lincoln Award Nominee (2014)', 'Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction and for Goodreads Author (2012)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2012)', ""Rebecca Caudill Young Readers' Book Award Nominee (2016)""]"
